140801b10	Error: Unable to initialize CameraFXManager.
140801b40	FactionList.Initialize
140801b58	Error: Unable to initialize FactionList.
140801b88	TheTradeRouteLineManager.System_Initialize
140801bb8	TheTargetingPrioritySetManagerPtr->System_Initialize
140801bf0	Error: Unable to initialize TargetingPrioritySetManager.
140801c30	HardPointDataManager.System_Initialize
140801c58	Error: Unable to initialize HardPointDataManager.
140801c90	HeroClashTypeClass::System_Initialize
140801cb8	Error: Unable to initialize HeroClashTypeClass.
140801ce8	GameObjectTypeManager.Read_Parse_Game_Object_Databases
140801d20	Error: Unable to initialize GameObjectTypeManager.
140801d58	TradeRouteManager.System_Initialize
140801d80	Error: Unable to initialize TradeRouteManager.
140801db0	CampaignDataManager.System_Initialize
140801dd8	Error: Unable to initialize CampaignDataManager.
140801e10	SpecialAbilityClass::System_Initialize
140801e38	MovieManager.System_Initialize
140801e58	TheLightningTypeManager.System_Initialize
140801e88	TheWeatherScenarioManager.System_Initialize
140801eb8	TheMovementClassManagerClass::Get().System_Initialize
140801ef0	Error: Unable to initialize TheMovementClassManager.
140801f28	TheDifficultyAdjustmentManagerPtr->System_Initialize
140801f60	TheAIDataManagerClass::Get().System_Initialize
140801f90	Error: Unable to initialize TheAIDataManager.
140801fc0	TheGameScoringManagerClass::Get().System_Initialize
140801ff8	Error: Unable to initialize TheGameScoringManagerClass.
140802030	TheWeatherSystem.System_Initialize
140802058	Error: Unable to initialize TheWeatherSystem.
140802088	LightTypeManager::System_Initialize
1408020b0	Error: Unable to initialize LightTypeManager.
1408020e0	LensFlareTypeManager::System_Initialize
140802108	Error: Unable to initialize LensFlareTypeManager.
140802140	TheWeatherAudioManager.System_Initialize
140802170	Error: Unable to initialize the TheWeatherAudioManager.
1408021a8	BlackMarketItemList.Initialize
1408021c8	Arial Bold
1408021d4	Arial
1408021e0	Arial Black
1408021f0	Loading splash screen %s

140802210	Failed to load splash screen %s

140802238	Could not open file: %s

140802258	CRC: %08X - %s

140802288	TEXT_MODS_OPTIONS
1408022a0	Mods
1408022b0	TEXT_SELECT_MOD_TITLE
1408022c8	Select Mod
1408022e0	invalid string position
140802308	Fixedsys
140802318	Network Diagnostics:
140802348	0 KBps
140802358	%d KBps
140802360	Total bps out: %d
140802378	|----------------------------------------
1408023a8	 Total bps in: %d
1408023c0	Conn  Address                  In  Out  Resends Ping  Name
140802438	 %d : TIMED_OUT
140802448	 %d : CONNECTING
140802470	MaxAhead = %3d   FrameSendRate = %2d    WorstPing = %d
1408024a8	Network
1408024f0	LANPort
1408024f8	InternetPort
140802508	AllowNAT
140802518	DefaultInternetPort
140802530	NATPortRangeLow
140802540	NATPortRangeHigh
140802558	LastNATPort
140802568	QuickMatchDefault
140802580	AllowUPnP
140802590	AllowWindowsFirewall
1408025a8	ConnectionSpeed
1408025b8	LobbyLocale
1408025c8	QuickmatchFaction
1408025e0	Profile Timings:
140802608	 #      %%par %%tot  Samples  Total   Description
140802648	%s%s    %3d%% %3d%%    %5d  %5d    %s
140802670	       %3d%%                         Unknown
1408026c7	fPetroglyphFoC64Save
140802708	TEXT_GAME_EXPANSION_FOC
140802720	Recordings
140802730	Found save game %d - %ls

140802750	[QuickSave]
140802768	TEXT_SAVED_OK
140802788	[AutoSave]
1408027a0	Loading game in slot %d, forced_file_name = %s, base_file_name = %s

1408027e8	Opening file %s

140802800	Checking if %s is a mp save game

140802828	Comparing against %s

140802840	%8X%8X%2X%2X
140802860	%8.8X%8.8X%2.2X%2.2X
1408028a0	Data\Art\Maps
1408028b0	SaveLoadManagerClass::Load_Map - file name is '%s'

1408028e8	::: Loading map '%s' :::

140802908	Skirmish_Demo_
140802918	Empire
140802920	BasicEmpire
140802930	Setting standalone space special weapon A '%s' at object '%s' for faction %s

140802980	Setting standalone space special weapon B '%s' at object '%s' for faction %s

1408029d0	shell32.dll
1408029e0	SHGetKnownFolderPath
1408029f8	Petroglyph\Empire At War - Forces of Corruption
140802a58	IDD_SFXEVENT_AUDITION_DIALOG
140802a78	IDC_SFX_RADIO_BUTTON
140802a90	IDC_MUSIC_RADIO_BUTTON
140802aa8	IDC_SPEECH_RADIO_BUTTON
140802ac0	Primary Sample(s):
140802ae8	IDC_SFXEVENT_SAMPLES
140802b00	Pre Sample(s):
140802b20	IDC_SFXEVENT_PRE_SAMPLES
140802b40	Post Sample(s):
140802b60	IDC_SFXEVENT_POST_SAMPLES
140802b80	IDC_SFXEVENT_SAMPLE%d
140802b98	IDC_SFXEVENTS_LIST
140802bb0	IDC_PLAY_BUTTON
140802bc0	IDC_STOP_BUTTON
140802bd0	SFXEventAuditionDialogClass: Auditioning SFXEvent %s

140802c08	Data\Audio\Music\
140802c20	Data\Audio\Speech\
140802c38	%d sample
140802c48	%d//%d//%d
